audit_id,flight_date,station_code,handler_name,turnaround_target_mins,turnaround_actual_mins,turnaround_variance_mins,is_on_time,baggage_delay_mins,safety_incident_flag
58945,2025-03-17 00:00:00,LHR,Swissport,60,77,17,f,12,f
58946,2025-02-22 00:00:00,JFK,Swissport,90,69,-21,t,25,f
58947,2025-06-01 00:00:00,FRA,Menzies,60,54,-6,t,2,f
58948,2025-04-02 00:00:00,SIN,Menzies,90,33,-57,t,5,f
58949,2025-01-20 00:00:00,DXB,dnata,90,53,-37,t,15,f
58950,2025-05-05 00:00:00,LHR,Menzies,90,46,-44,t,27,f
58952,2025-02-26 00:00:00,YUL,Swissport,90,54,-36,t,15,f
58953,2025-09-21 00:00:00,NRT,Swissport,90,77,-13,t,17,t
58954,2025-12-03 00:00:00,NRT,Swissport,120,74,-46,t,17,f
58955,2025-02-03 00:00:00,NRT,Menzies,120,77,-43,t,2,f
58956,2025-12-03 00:00:00,NRT,Menzies,120,79,-41,t,2,f
58957,2025-05-22 00:00:00,FRA,Swissport,90,52,-38,t,0,f
58958,2025-05-12 00:00:00,LHR,Swissport,90,68,-22,t,11,f
58959,2025-07-20 00:00:00,SIN,Menzies,120,50,-70,t,30,f
58961,2025-12-29 00:00:00,YUL,dnata,120,52,-68,t,11,f
58962,2025-03-11 00:00:00,FRA,WFS,60,68,8,f,11,f
58963,2025-01-02 00:00:00,NRT,Swissport,45,60,15,f,19,f
58964,2025-04-25 00:00:00,YUL,WFS,45,47,2,f,11,f
58966,2025-02-02 00:00:00,NRT,Swissport,45,96,51,f,13,f
58967,2025-09-11 00:00:00,NRT,dnata,45,86,41,f,20,f
58968,2025-04-06 00:00:00,DXB,WFS,120,57,-63,t,7,f
58969,2025-02-25 00:00:00,LHR,dnata,60,55,-5,t,20,f
58970,2025-10-17 00:00:00,SIN,Menzies,60,71,11,f,14,f
58971,2025-02-24 00:00:00,JFK,dnata,120,64,-56,t,15,f
58972,2025-08-14 00:00:00,SIN,dnata,120,86,-34,t,8,f
58973,2025-12-02 00:00:00,YUL,Menzies,60,76,16,f,17,f
58974,2025-12-11 00:00:00,NRT,Menzies,45,74,29,f,23,f
58975,2025-10-27 00:00:00,SIN,Menzies,120,75,-45,t,19,f
58976,2025-11-02 00:00:00,JFK,Menzies,90,42,-48,t,6,f
58977,2025-10-05 00:00:00,SIN,Menzies,90,67,-23,t,3,f
58978,2025-08-24 00:00:00,LHR,dnata,60,57,-3,t,30,f
58979,2025-09-25 00:00:00,FRA,Menzies,120,50,-70,t,1,f
58980,2025-03-30 00:00:00,JFK,WFS,60,82,22,f,14,f
58981,2025-11-29 00:00:00,NRT,Menzies,90,59,-31,t,24,f
58982,2025-10-11 00:00:00,YUL,Menzies,60,55,-5,t,17,f
58983,2025-07-19 00:00:00,DXB,dnata,120,79,-41,t,26,f
58984,2025-09-22 00:00:00,JFK,dnata,90,56,-34,t,6,f
58985,2025-03-03 00:00:00,SIN,Menzies,45,62,17,f,19,f
58986,2025-07-09 00:00:00,DXB,Swissport,60,52,-8,t,10,f
58987,2025-12-05 00:00:00,SIN,dnata,45,57,12,f,11,f
58988,2025-06-07 00:00:00,NRT,dnata,45,31,-14,t,21,t
58989,2025-06-03 00:00:00,JFK,Menzies,60,54,-6,t,17,f
58990,2025-09-09 00:00:00,JFK,Menzies,60,41,-19,t,27,f
58991,2025-02-27 00:00:00,DXB,Menzies,120,66,-54,t,1,f
58992,2025-12-23 00:00:00,JFK,dnata,60,103,43,f,4,f
58993,2025-06-13 00:00:00,YUL,dnata,120,26,-94,t,19,f
58994,2025-06-22 00:00:00,JFK,Swissport,90,55,-35,t,7,f
58995,2025-04-27 00:00:00,FRA,WFS,90,75,-15,t,24,f
58996,2025-11-14 00:00:00,JFK,dnata,90,76,-14,t,20,f
58997,2025-03-21 00:00:00,LHR,dnata,90,62,-28,t,9,f
58998,2025-10-24 00:00:00,FRA,dnata,90,72,-18,t,12,f
58999,2025-05-21 00:00:00,NRT,dnata,120,56,-64,t,22,f
59000,2025-06-30 00:00:00,JFK,Menzies,90,66,-24,t,21,f
59001,2025-07-08 00:00:00,YUL,Swissport,45,48,3,f,11,f
59002,2025-09-19 00:00:00,SIN,Swissport,90,88,-2,t,11,f
59003,2025-05-20 00:00:00,JFK,Swissport,60,59,-1,t,29,f
59004,2025-04-09 00:00:00,NRT,Menzies,120,53,-67,t,26,f
59005,2025-09-04 00:00:00,FRA,Menzies,120,86,-34,t,27,f
59006,2025-01-23 00:00:00,DXB,Menzies,60,84,24,f,7,f
59007,2025-06-25 00:00:00,JFK,dnata,60,56,-4,t,11,f
59008,2025-02-17 00:00:00,NRT,Menzies,90,67,-23,t,15,f
59009,2025-08-24 00:00:00,SIN,dnata,120,72,-48,t,27,f
59010,2025-10-02 00:00:00,LHR,WFS,45,76,31,f,6,f
59011,2025-10-09 00:00:00,LHR,dnata,60,62,2,f,17,f
59012,2025-06-15 00:00:00,LHR,Swissport,60,79,19,f,4,f
59013,2025-04-23 00:00:00,DXB,Menzies,45,69,24,f,20,f
59014,2025-08-21 00:00:00,FRA,Menzies,90,69,-21,t,13,f
59016,2025-11-22 00:00:00,YUL,Swissport,90,63,-27,t,7,f
59017,2025-12-26 00:00:00,NRT,Menzies,90,57,-33,t,12,f
59018,2025-08-09 00:00:00,JFK,Menzies,45,40,-5,t,15,f
59019,2025-10-21 00:00:00,NRT,dnata,90,60,-30,t,29,f
59020,2025-10-02 00:00:00,DXB,Menzies,45,64,19,f,23,f
59021,2025-07-25 00:00:00,SIN,Menzies,90,62,-28,t,13,f
59022,2025-03-17 00:00:00,DXB,WFS,45,55,10,f,14,f
59023,2025-03-17 00:00:00,DXB,Menzies,60,78,18,f,33,f
59024,2025-07-27 00:00:00,DXB,Swissport,60,78,18,f,28,f
59025,2025-07-13 00:00:00,NRT,Menzies,120,43,-77,t,12,f
59026,2025-12-17 00:00:00,FRA,dnata,45,77,32,f,28,f
59027,2025-02-28 00:00:00,DXB,dnata,60,52,-8,t,19,f
59028,2025-03-31 00:00:00,YUL,dnata,120,86,-34,t,27,f
59029,2025-10-08 00:00:00,LHR,Menzies,60,73,13,f,30,f
59030,2025-01-24 00:00:00,NRT,Menzies,90,64,-26,t,14,f
59031,2025-10-13 00:00:00,JFK,WFS,120,80,-40,t,12,f
59032,2025-03-28 00:00:00,DXB,dnata,120,66,-54,t,6,f
59033,2025-11-20 00:00:00,NRT,WFS,90,50,-40,t,27,f
59034,2025-08-28 00:00:00,FRA,Menzies,120,70,-50,t,19,f
59035,2025-05-22 00:00:00,SIN,Swissport,45,72,27,f,28,f
59036,2025-03-31 00:00:00,LHR,dnata,90,52,-38,t,8,f
59037,2025-02-04 00:00:00,NRT,Menzies,60,98,38,f,13,f
59038,2025-06-11 00:00:00,DXB,Menzies,120,74,-46,t,2,f
59039,2025-05-04 00:00:00,LHR,Menzies,45,84,39,f,16,f
59040,2025-08-23 00:00:00,JFK,Menzies,60,75,15,f,20,f
59041,2025-09-07 00:00:00,YUL,WFS,45,76,31,f,0,f
59042,2025-10-08 00:00:00,YUL,dnata,120,57,-63,t,19,f
59043,2025-10-11 00:00:00,JFK,WFS,60,56,-4,t,19,f
59044,2025-04-14 00:00:00,DXB,Menzies,90,72,-18,t,9,f
59045,2025-12-01 00:00:00,LHR,Menzies,45,72,27,f,3,f
59046,2025-12-21 00:00:00,JFK,dnata,90,46,-44,t,0,f
59047,2025-10-29 00:00:00,DXB,WFS,120,80,-40,t,23,f
59048,2025-12-15 00:00:00,YUL,Menzies,120,64,-56,t,15,f
59049,2025-04-04 00:00:00,FRA,Menzies,90,75,-15,t,3,f
59050,2025-03-21 00:00:00,LHR,Menzies,45,57,12,f,3,f
59051,2025-01-17 00:00:00,FRA,Menzies,90,80,-10,t,27,f
59052,2025-09-10 00:00:00,NRT,Menzies,120,100,-20,t,14,t
59053,2025-11-22 00:00:00,NRT,Menzies,60,65,5,f,7,f
59054,2025-12-12 00:00:00,YUL,Menzies,120,56,-64,t,13,f
59055,2025-05-09 00:00:00,JFK,dnata,90,64,-26,t,10,f
59056,2025-03-20 00:00:00,DXB,Swissport,120,86,-34,t,17,f
59057,2025-08-05 00:00:00,LHR,Menzies,90,67,-23,t,18,f
59058,2025-08-14 00:00:00,JFK,Menzies,90,63,-27,t,7,f
59059,2025-10-02 00:00:00,JFK,Menzies,60,75,15,f,9,f
59060,2025-10-11 00:00:00,SIN,dnata,120,71,-49,t,28,f
59061,2025-12-11 00:00:00,FRA,WFS,90,79,-11,t,22,f
59062,2025-08-30 00:00:00,YUL,Menzies,90,79,-11,t,16,f
59063,2025-08-24 00:00:00,DXB,WFS,60,25,-35,t,16,f
59064,2025-10-04 00:00:00,SIN,dnata,45,71,26,f,5,f
59065,2025-05-24 00:00:00,DXB,dnata,45,81,36,f,22,f
59066,2025-09-28 00:00:00,LHR,Swissport,45,57,12,f,3,f
59067,2025-05-13 00:00:00,FRA,Menzies,45,52,7,f,15,f
59068,2025-09-14 00:00:00,DXB,Menzies,120,73,-47,t,14,f
59069,2025-05-21 00:00:00,LHR,Menzies,60,80,20,f,21,f
59070,2025-05-09 00:00:00,LHR,dnata,90,57,-33,t,14,f
59071,2025-01-08 00:00:00,JFK,Swissport,90,25,-65,t,14,f
59072,2025-01-21 00:00:00,FRA,WFS,45,71,26,f,14,f
59073,2025-09-21 00:00:00,DXB,Swissport,60,55,-5,t,5,f
59074,2025-05-12 00:00:00,JFK,Swissport,45,63,18,f,28,f
59075,2025-05-17 00:00:00,LHR,dnata,90,61,-29,t,18,f
59076,2025-03-01 00:00:00,FRA,dnata,45,79,34,f,17,t
59077,2025-07-25 00:00:00,LHR,Menzies,120,63,-57,t,19,f
59078,2025-02-27 00:00:00,YUL,Menzies,90,103,13,f,21,f
59079,2025-07-09 00:00:00,JFK,Menzies,120,69,-51,t,27,f
59080,2025-01-02 00:00:00,NRT,Menzies,90,64,-26,t,13,f
59081,2025-09-08 00:00:00,SIN,Swissport,45,56,11,f,8,f
59082,2025-11-09 00:00:00,DXB,Menzies,45,56,11,f,5,f
59083,2025-12-04 00:00:00,SIN,WFS,90,57,-33,t,33,f
59084,2025-01-15 00:00:00,YUL,Menzies,60,80,20,f,23,f
59085,2025-04-10 00:00:00,SIN,WFS,120,77,-43,t,16,f
59086,2025-06-11 00:00:00,NRT,Menzies,60,74,14,f,16,f
59087,2025-12-08 00:00:00,FRA,Swissport,120,77,-43,t,22,f
59088,2025-04-03 00:00:00,JFK,dnata,45,68,23,f,13,f
59089,2025-07-20 00:00:00,SIN,WFS,90,46,-44,t,20,f
59090,2025-03-06 00:00:00,SIN,Swissport,90,73,-17,t,15,f
59091,2025-03-16 00:00:00,LHR,Menzies,60,87,27,f,18,f
59092,2025-06-04 00:00:00,FRA,Menzies,45,70,25,f,17,f
59093,2025-12-17 00:00:00,YUL,Menzies,45,63,18,f,13,f
59094,2025-06-08 00:00:00,FRA,Menzies,120,75,-45,t,7,f
59095,2025-03-19 00:00:00,LHR,dnata,120,59,-61,t,11,f
59096,2025-07-25 00:00:00,DXB,Menzies,45,57,12,f,10,f
59097,2025-04-28 00:00:00,LHR,dnata,120,105,-15,t,0,f
59098,2025-09-29 00:00:00,DXB,Menzies,45,74,29,f,19,f
59099,2025-09-04 00:00:00,NRT,Menzies,60,49,-11,t,9,f
59100,2025-04-16 00:00:00,NRT,dnata,120,66,-54,t,13,f
59101,2025-02-09 00:00:00,DXB,Menzies,120,74,-46,t,26,f
59102,2025-08-08 00:00:00,JFK,Menzies,120,87,-33,t,11,f
59103,2025-01-20 00:00:00,FRA,dnata,120,61,-59,t,0,f
59104,2025-01-23 00:00:00,JFK,WFS,90,58,-32,t,17,f
59105,2025-09-21 00:00:00,LHR,Menzies,120,83,-37,t,19,f
59106,2025-10-19 00:00:00,DXB,Menzies,90,56,-34,t,6,f
59107,2025-10-02 00:00:00,YUL,Swissport,60,88,28,f,13,f
59108,2025-04-13 00:00:00,NRT,WFS,45,86,41,f,1,f
59109,2025-09-17 00:00:00,DXB,Swissport,90,67,-23,t,10,f
59110,2025-06-14 00:00:00,LHR,WFS,90,86,-4,t,0,f
59111,2025-12-19 00:00:00,SIN,WFS,45,39,-6,t,1,f
59112,2025-08-02 00:00:00,FRA,WFS,60,67,7,f,12,f
59113,2025-02-01 00:00:00,DXB,dnata,60,63,3,f,17,f
59114,2025-04-02 00:00:00,SIN,Menzies,60,74,14,f,8,f
59115,2025-07-12 00:00:00,NRT,WFS,45,43,-2,t,14,f
59116,2025-10-30 00:00:00,LHR,Menzies,120,71,-49,t,7,f
59117,2025-11-12 00:00:00,NRT,Menzies,60,80,20,f,30,f
59118,2025-10-06 00:00:00,NRT,Menzies,120,62,-58,t,21,f
59119,2025-05-09 00:00:00,LHR,Swissport,45,33,-12,t,20,f
59120,2025-02-23 00:00:00,SIN,dnata,90,59,-31,t,16,f
59121,2025-09-11 00:00:00,JFK,Swissport,60,63,3,f,19,f
59122,2025-10-22 00:00:00,FRA,Menzies,120,84,-36,t,29,f
59123,2025-05-17 00:00:00,YUL,WFS,45,39,-6,t,16,f
59124,2025-11-01 00:00:00,JFK,Menzies,45,73,28,f,10,f
59125,2025-07-14 00:00:00,YUL,Swissport,60,91,31,f,1,f
59126,2025-05-26 00:00:00,NRT,Menzies,45,83,38,f,6,f
59127,2025-11-26 00:00:00,DXB,Menzies,45,105,60,f,25,f
59128,2025-07-09 00:00:00,JFK,Swissport,45,29,-16,t,0,f
59129,2025-12-19 00:00:00,SIN,Menzies,120,60,-60,t,30,f
59130,2025-07-24 00:00:00,DXB,WFS,120,73,-47,t,25,f
59131,2025-10-06 00:00:00,FRA,Menzies,90,66,-24,t,25,f
59132,2025-04-14 00:00:00,SIN,WFS,45,48,3,f,24,f
59133,2025-09-01 00:00:00,LHR,Menzies,45,70,25,f,16,f
59134,2025-06-07 00:00:00,JFK,Menzies,90,52,-38,t,0,f
59135,2025-10-23 00:00:00,DXB,Menzies,90,66,-24,t,18,f
59136,2025-08-26 00:00:00,FRA,Menzies,120,70,-50,t,9,f
59137,2025-01-19 00:00:00,FRA,WFS,120,55,-65,t,10,f
59138,2025-04-19 00:00:00,YUL,Swissport,120,37,-83,t,15,f
59139,2025-09-08 00:00:00,LHR,Menzies,120,66,-54,t,16,f
59140,2025-07-15 00:00:00,NRT,Swissport,90,49,-41,t,13,f
59141,2025-03-19 00:00:00,NRT,Menzies,60,47,-13,t,11,f
59142,2025-02-12 00:00:00,LHR,dnata,60,72,12,f,24,f
59143,2025-06-05 00:00:00,DXB,Swissport,120,51,-69,t,3,f
59144,2025-01-23 00:00:00,SIN,Menzies,45,65,20,f,0,f
59145,2025-07-09 00:00:00,LHR,Menzies,120,65,-55,t,23,f
59146,2025-05-30 00:00:00,YUL,dnata,60,43,-17,t,15,f
59147,2025-10-05 00:00:00,SIN,dnata,120,67,-53,t,5,f
59148,2025-08-21 00:00:00,NRT,Menzies,120,52,-68,t,9,f
59150,2025-01-01 00:00:00,DXB,WFS,45,78,33,f,10,f
59151,2025-04-05 00:00:00,JFK,WFS,45,58,13,f,16,f
59152,2025-05-06 00:00:00,LHR,Swissport,90,44,-46,t,15,f
59153,2025-01-08 00:00:00,FRA,Swissport,120,81,-39,t,15,f
59154,2025-01-15 00:00:00,JFK,Menzies,90,81,-9,t,13,t
59155,2025-04-19 00:00:00,YUL,Menzies,60,78,18,f,9,f
59156,2025-01-06 00:00:00,DXB,dnata,60,54,-6,t,19,f
59157,2025-04-30 00:00:00,JFK,Swissport,60,65,5,f,20,f
59158,2025-09-11 00:00:00,JFK,Swissport,120,44,-76,t,10,f
59159,2025-12-29 00:00:00,JFK,Menzies,45,70,25,f,15,f
59160,2025-06-07 00:00:00,SIN,Menzies,90,55,-35,t,22,f
59161,2025-10-30 00:00:00,FRA,Swissport,90,67,-23,t,12,f
59162,2025-11-09 00:00:00,SIN,Swissport,90,94,4,f,19,t
59163,2025-12-22 00:00:00,JFK,Menzies,45,77,32,f,12,f
59164,2025-02-19 00:00:00,LHR,dnata,120,49,-71,t,17,f
59165,2025-08-19 00:00:00,FRA,dnata,45,89,44,f,12,f
59166,2025-12-27 00:00:00,SIN,Menzies,60,67,7,f,2,f
59167,2025-06-06 00:00:00,LHR,Menzies,60,52,-8,t,11,f
59168,2025-01-11 00:00:00,NRT,Menzies,90,66,-24,t,9,f
59169,2025-09-04 00:00:00,NRT,dnata,120,76,-44,t,10,f
59170,2025-04-16 00:00:00,YUL,WFS,120,50,-70,t,13,f
59171,2025-03-11 00:00:00,JFK,Menzies,90,70,-20,t,32,f
59172,2025-11-13 00:00:00,JFK,WFS,90,58,-32,t,15,f
59173,2025-05-19 00:00:00,NRT,dnata,120,77,-43,t,5,f
59174,2025-04-03 00:00:00,SIN,Swissport,90,70,-20,t,11,f
59175,2025-11-09 00:00:00,FRA,Swissport,45,70,25,f,21,f
59176,2025-11-18 00:00:00,FRA,Swissport,90,64,-26,t,15,f
59177,2025-02-06 00:00:00,FRA,Menzies,90,66,-24,t,27,f
59178,2025-09-30 00:00:00,JFK,Menzies,120,48,-72,t,12,f
59179,2025-09-01 00:00:00,FRA,Swissport,60,51,-9,t,18,f
59180,2025-08-18 00:00:00,JFK,Menzies,90,66,-24,t,4,f
59181,2025-04-16 00:00:00,LHR,Swissport,120,76,-44,t,9,f
59182,2025-12-08 00:00:00,YUL,Menzies,90,94,4,f,22,f
59183,2025-02-06 00:00:00,LHR,dnata,90,84,-6,t,8,f
59184,2025-12-06 00:00:00,JFK,Menzies,60,74,14,f,24,f
59185,2025-07-06 00:00:00,JFK,Menzies,120,77,-43,t,27,f
59186,2025-06-17 00:00:00,LHR,dnata,90,76,-14,t,1,f
59187,2025-09-17 00:00:00,DXB,Menzies,45,78,33,f,29,f
59188,2025-08-27 00:00:00,JFK,Menzies,60,65,5,f,20,f
59189,2025-11-06 00:00:00,JFK,Menzies,60,53,-7,t,15,f
59190,2025-11-15 00:00:00,SIN,dnata,45,60,15,f,13,f
59191,2025-12-25 00:00:00,JFK,dnata,60,67,7,f,8,f
59192,2025-08-17 00:00:00,FRA,WFS,120,50,-70,t,6,f
59193,2025-12-18 00:00:00,SIN,Menzies,120,62,-58,t,17,f
59194,2025-06-16 00:00:00,YUL,Menzies,120,52,-68,t,13,f
59195,2025-03-25 00:00:00,LHR,Menzies,90,69,-21,t,24,f
59196,2025-12-08 00:00:00,DXB,Menzies,45,78,33,f,13,f
59197,2025-09-20 00:00:00,DXB,Swissport,60,97,37,f,18,f
59198,2025-08-16 00:00:00,LHR,Menzies,60,24,-36,t,24,f
59199,2025-05-20 00:00:00,FRA,Swissport,90,92,2,f,13,f
59200,2025-01-15 00:00:00,JFK,Menzies,60,61,1,f,0,f
59201,2025-10-31 00:00:00,SIN,Menzies,60,61,1,f,14,f
59202,2025-10-19 00:00:00,DXB,Menzies,90,47,-43,t,28,f
59203,2025-08-30 00:00:00,SIN,dnata,60,45,-15,t,14,f
59204,2025-02-28 00:00:00,YUL,Menzies,120,97,-23,t,23,f
59205,2025-03-08 00:00:00,SIN,Swissport,60,11,-49,t,1,f
59206,2025-11-10 00:00:00,FRA,WFS,60,60,0,t,33,f
59207,2025-07-21 00:00:00,LHR,Menzies,90,60,-30,t,18,f
59208,2025-06-13 00:00:00,LHR,WFS,120,84,-36,t,24,f
59209,2025-02-22 00:00:00,SIN,WFS,45,99,54,f,4,f
59210,2025-05-20 00:00:00,FRA,Menzies,120,66,-54,t,13,f
59211,2025-01-12 00:00:00,JFK,WFS,90,82,-8,t,6,f
59212,2025-10-06 00:00:00,LHR,Menzies,60,75,15,f,23,f
59213,2025-01-13 00:00:00,NRT,Swissport,45,66,21,f,14,f
59214,2025-10-16 00:00:00,FRA,Menzies,90,67,-23,t,22,f
59215,2025-05-14 00:00:00,FRA,Menzies,60,68,8,f,28,f
59216,2025-07-08 00:00:00,SIN,dnata,60,54,-6,t,5,f
59217,2025-08-02 00:00:00,YUL,Menzies,90,82,-8,t,11,f
59218,2025-07-17 00:00:00,FRA,Swissport,120,63,-57,t,9,f
59219,2025-09-06 00:00:00,YUL,Swissport,120,52,-68,t,24,f
59220,2025-07-28 00:00:00,JFK,Menzies,60,62,2,f,0,f
59221,2025-03-10 00:00:00,SIN,Menzies,90,63,-27,t,21,f
59222,2025-08-23 00:00:00,FRA,dnata,90,70,-20,t,2,f
59223,2025-06-17 00:00:00,DXB,WFS,120,66,-54,t,18,f
59224,2025-05-18 00:00:00,NRT,WFS,120,45,-75,t,15,f
59225,2025-07-31 00:00:00,YUL,WFS,60,71,11,f,6,f
59226,2025-01-07 00:00:00,NRT,Swissport,45,56,11,f,11,f
59227,2025-11-27 00:00:00,DXB,Menzies,45,59,14,f,16,f
59228,2025-10-09 00:00:00,LHR,Menzies,45,68,23,f,14,f
59229,2025-09-27 00:00:00,NRT,dnata,45,63,18,f,10,f
59230,2025-07-29 00:00:00,JFK,Menzies,45,32,-13,t,9,f
59231,2025-08-18 00:00:00,NRT,Menzies,60,49,-11,t,19,f
59232,2025-07-17 00:00:00,SIN,Menzies,60,101,41,f,10,f
59233,2025-04-24 00:00:00,JFK,WFS,60,59,-1,t,22,f
59234,2025-07-10 00:00:00,SIN,WFS,45,50,5,f,27,f
59235,2025-06-12 00:00:00,LHR,Swissport,60,77,17,f,13,f
59236,2025-09-23 00:00:00,DXB,Menzies,120,74,-46,t,11,f
59237,2025-08-21 00:00:00,FRA,Menzies,90,72,-18,t,18,f
59238,2025-10-14 00:00:00,NRT,Menzies,45,77,32,f,10,f
59239,2025-10-14 00:00:00,YUL,Menzies,45,34,-11,t,0,f
59240,2025-09-20 00:00:00,LHR,WFS,120,81,-39,t,8,f
59241,2025-05-04 00:00:00,NRT,WFS,45,56,11,f,18,f
59242,2025-04-02 00:00:00,FRA,Menzies,90,85,-5,t,12,f
59243,2025-09-24 00:00:00,JFK,dnata,45,86,41,f,11,f
59244,2025-11-04 00:00:00,FRA,WFS,120,64,-56,t,2,f
59245,2025-11-08 00:00:00,LHR,Menzies,90,52,-38,t,0,f
59246,2025-06-10 00:00:00,YUL,dnata,90,92,2,f,21,f
59247,2025-03-23 00:00:00,DXB,Menzies,120,72,-48,t,26,f
59248,2025-10-03 00:00:00,JFK,Swissport,90,68,-22,t,7,f
59249,2025-02-11 00:00:00,FRA,dnata,90,51,-39,t,22,f
59250,2025-01-05 00:00:00,NRT,dnata,45,57,12,f,17,t
59251,2025-09-26 00:00:00,SIN,Swissport,45,66,21,f,11,f
59252,2025-05-08 00:00:00,LHR,Menzies,90,72,-18,t,13,f
59253,2025-06-02 00:00:00,YUL,WFS,60,62,2,f,25,f
59254,2025-09-23 00:00:00,DXB,Menzies,120,79,-41,t,2,f
59255,2025-07-13 00:00:00,LHR,Menzies,120,61,-59,t,5,f
59256,2025-08-25 00:00:00,DXB,Menzies,45,42,-3,t,5,f
59257,2025-09-19 00:00:00,NRT,Menzies,60,97,37,f,4,f
59258,2025-08-25 00:00:00,YUL,Menzies,90,71,-19,t,11,f
59259,2025-08-16 00:00:00,DXB,dnata,120,65,-55,t,12,f
59260,2025-01-31 00:00:00,FRA,Swissport,90,76,-14,t,22,f
59261,2025-07-14 00:00:00,FRA,Menzies,120,71,-49,t,15,f
59262,2025-08-09 00:00:00,JFK,dnata,60,82,22,f,0,f
59263,2025-02-14 00:00:00,DXB,dnata,90,35,-55,t,15,f
59264,2025-04-14 00:00:00,NRT,Menzies,90,72,-18,t,11,f
59265,2025-09-12 00:00:00,FRA,dnata,120,70,-50,t,20,f
59266,2025-11-10 00:00:00,NRT,Menzies,120,67,-53,t,22,f
59267,2025-05-02 00:00:00,LHR,WFS,90,78,-12,t,8,f
59268,2025-02-27 00:00:00,JFK,dnata,90,31,-59,t,30,f
59269,2025-10-19 00:00:00,LHR,Menzies,120,58,-62,t,14,f
59270,2025-12-28 00:00:00,DXB,Menzies,90,39,-51,t,15,f
59271,2025-11-24 00:00:00,SIN,dnata,120,58,-62,t,22,f
59272,2025-05-19 00:00:00,FRA,Menzies,60,61,1,f,19,f
59273,2025-04-19 00:00:00,LHR,Menzies,45,57,12,f,8,f
59274,2025-12-05 00:00:00,SIN,dnata,45,74,29,f,15,f
59275,2025-03-21 00:00:00,SIN,WFS,45,34,-11,t,19,f
59276,2025-06-17 00:00:00,YUL,Menzies,90,38,-52,t,8,f
59277,2025-10-06 00:00:00,SIN,Swissport,60,49,-11,t,19,f
59278,2025-01-31 00:00:00,LHR,WFS,90,80,-10,t,10,f
59279,2025-08-10 00:00:00,YUL,WFS,60,63,3,f,16,f
59280,2025-11-10 00:00:00,JFK,Swissport,60,48,-12,t,7,f
59281,2025-05-09 00:00:00,LHR,Menzies,120,40,-80,t,16,f
59282,2025-04-10 00:00:00,JFK,Menzies,60,59,-1,t,10,f
59283,2025-12-14 00:00:00,JFK,Swissport,90,67,-23,t,17,f
59284,2025-08-02 00:00:00,NRT,WFS,120,55,-65,t,19,f
59285,2025-10-10 00:00:00,JFK,Menzies,60,76,16,f,7,f
59286,2025-05-10 00:00:00,JFK,Swissport,90,52,-38,t,10,f
59287,2025-03-20 00:00:00,DXB,Swissport,120,65,-55,t,17,f
59288,2025-12-10 00:00:00,SIN,WFS,120,65,-55,t,11,f
59289,2025-07-08 00:00:00,LHR,Swissport,45,70,25,f,18,f
59290,2025-02-16 00:00:00,SIN,dnata,60,41,-19,t,12,f
59291,2025-10-18 00:00:00,YUL,Menzies,90,42,-48,t,4,f
59292,2025-02-12 00:00:00,DXB,Menzies,60,62,2,f,7,f
59293,2025-10-16 00:00:00,JFK,WFS,60,86,26,f,1,f
59294,2025-04-09 00:00:00,DXB,Swissport,45,62,17,f,20,f
59295,2025-06-04 00:00:00,FRA,dnata,90,39,-51,t,16,f
59296,2025-08-10 00:00:00,FRA,Menzies,90,43,-47,t,15,f
59297,2025-08-05 00:00:00,NRT,dnata,120,67,-53,t,7,f
59298,2025-07-03 00:00:00,JFK,WFS,45,56,11,f,0,f
59299,2025-08-15 00:00:00,LHR,Menzies,120,83,-37,t,7,f
59300,2025-12-09 00:00:00,LHR,WFS,60,65,5,f,4,f
59301,2025-06-30 00:00:00,NRT,dnata,45,76,31,f,6,f
59302,2025-01-17 00:00:00,YUL,dnata,120,85,-35,t,16,f
59303,2025-12-07 00:00:00,SIN,Menzies,60,59,-1,t,8,f
59304,2025-11-04 00:00:00,LHR,WFS,45,65,20,f,24,f
59305,2025-01-29 00:00:00,JFK,dnata,60,72,12,f,0,f
59306,2025-04-21 00:00:00,FRA,Menzies,45,43,-2,t,5,f
59307,2025-05-09 00:00:00,LHR,WFS,45,78,33,f,19,f
59308,2025-01-04 00:00:00,NRT,dnata,60,48,-12,t,15,f
59309,2025-04-03 00:00:00,LHR,Menzies,60,62,2,f,14,f
59310,2025-09-29 00:00:00,YUL,dnata,90,68,-22,t,22,f
59311,2025-12-03 00:00:00,NRT,WFS,60,35,-25,t,18,f
59312,2025-02-01 00:00:00,LHR,Menzies,90,83,-7,t,19,f
59313,2025-01-24 00:00:00,SIN,Menzies,45,65,20,f,16,f
59314,2025-04-05 00:00:00,DXB,Swissport,45,40,-5,t,1,f
59315,2025-12-28 00:00:00,FRA,dnata,45,74,29,f,28,f
59316,2025-11-13 00:00:00,SIN,WFS,45,52,7,f,21,f
59317,2025-11-26 00:00:00,DXB,Menzies,60,59,-1,t,7,f
59318,2025-07-14 00:00:00,LHR,dnata,90,34,-56,t,7,f
59319,2025-01-20 00:00:00,YUL,Menzies,120,71,-49,t,22,f
59320,2025-01-29 00:00:00,JFK,Menzies,120,62,-58,t,16,f
59321,2025-06-26 00:00:00,JFK,Menzies,120,48,-72,t,7,f
59322,2025-11-20 00:00:00,DXB,Menzies,60,64,4,f,7,f
