audit_id,station_code,handler_name,flight_date,turnaround_target_mins,turnaround_actual_mins,baggage_delay_mins,safety_incident_flag
51706,YUL,Menzies Aviation,2025-10-19,90,75.0,22.0,False
51707,JFK,WFS,2025-03-05,90,65.0,8.0,False
51708,FRA,Swissport,2025-06-02,45,82.0,16.0,False
51709,NRT,Menzies Aviation,2025-07-06,90,67.0,21.0,False
51710,JFK,WFS,2025-06-21,45,73.0,16.0,False
51711,SIN,dnata,2025-03-06,120,54.0,10.0,False
51712,JFK,Menzies,2025-01-12,45,51.0,13.0,False
51713,FRA,dnata,2025-08-15,60,55.0,13.0,False
51714,NRT,Menzies,2025-05-09,90,74.0,11.0,False
51715,DXB,dnata,2025-04-23,60,83.0,9.0,False
51716,DXB,dnata,2025-10-11,60,,-6.0,False
51717,YUL,Menzies Aviation,2025-06-26,60,45.0,24.0,False
51718,DXB,Swissport,2025-01-15,45,63.0,24.0,False
51719,SIN,Menzies,2025-05-25,120,86.0,16.0,False
51720,YUL,dnata,2025-07-25,120,70.0,18.0,False
51721,DXB,dnata,2025-10-09,90,58.0,18.0,False
51722,JFK,Menzies,2025-09-24,45,76.0,6.0,False
51723,yul,Menzies Aviation,2025-11-28,45,77.0,20.0,False
51724,JFK ,WFS,2025-01-23,45,87.0,22.0,False
51725,NRT,WFS,2025-05-26,60,73.0,-3.0,False
51726,NRT,Swissport,2025-12-25,60,55.0,22.0,False
51727,NRT,WFS,2025-04-17,90,87.0,17.0,False
51728,YUL,dnata,2025-01-09,45,66.0,13.0,False
51729,NRT,WFS,2025-10-30,45,83.0,24.0,False
51730, LHR,dnata,2025-11-17,45,72.0,12.0,False
51731,FRA,dnata,2025-08-22,90,60.0,21.0,False
51732, LHR,WFS,2025-05-26,45,40.0,22.0,False
51733,JFK,Menzies,2025-04-24,90,60.0,3.0,False
51734,DXB,dnata,2025-10-07,60,82.0,6.0,False
51735,LHR,Menzies,2025-05-15,60,71.0,10.0,False
51736,JFK ,Menzies,2025-10-20,120,63.0,17.0,False
51737,JFK ,dnata,2025-04-05,90,65.0,12.0,True
51738,LHR,WFS,2025-07-10,120,62.0,9.0,False
51739,JFK,Menzies,2025-09-26,45,88.0,12.0,False
51740,YUL,dnata,2025-05-09,45,61.0,4.0,False
51741,JFK,Swissport,2025-04-20,120,71.0,18.0,False
51742,FRA,Swissport,2025-07-24,60,77.0,16.0,False
51743,DXB,dnata,2025-10-21,120,76.0,9.0,False
51744,LHR,WFS,2025-11-13,120,46.0,-3.0,False
51745,FRA,WFS,2025-10-26,120,51.0,-1.0,False
51746,DXB,WFS,2025-07-15,60,72.0,19.0,False
51747, LHR,WFS,2025-01-03,90,68.0,13.0,False
51748,SIN,WFS,2025-11-30,120,64.0,21.0,False
51749,SIN,Menzies Aviation,2025-09-15,90,,9.0,False
51750,yul,Menzies,2025-01-18,90,81.0,4.0,False
51751,NRT,dnata,2025-07-04,45,61.0,13.0,False
51752,JFK,WFS,2025-01-15,45,50.0,31.0,False
51753,FRA,dnata,2025-12-27,120,86.0,22.0,False
51754,YUL,WFS,2025-05-03,120,77.0,18.0,False
51755,LHR,WFS,2025-12-24,45,78.0,18.0,False
51756,YUL,Swissport,2025-10-01,120,105.0,37.0,False
51757,JFK,dnata,2025-11-01,90,66.0,29.0,False
51758,YUL,Menzies Aviation,2025-02-03,45,65.0,10.0,False
51759, LHR,Menzies Aviation,2025-09-15,45,75.0,10.0,False
51760,SIN,Menzies Aviation,2025-04-13,120,88.0,12.0,False
51761,JFK,dnata,2025-09-02,120,102.0,23.0,False
51762,YUL,WFS,2025-08-01,120,70.0,12.0,False
51763,LHR,Menzies,2025-10-05,90,84.0,16.0,False
51764,SIN,Menzies Aviation,2025-07-25,60,62.0,18.0,False
51765,FRA,dnata,2025-11-29,90,39.0,18.0,False
51766,YUL,WFS,2025-02-09,60,60.0,12.0,False
51767,NRT,Swissport,2025-08-03,45,65.0,10.0,False
51768,DXB,Swissport,2025-07-07,120,52.0,17.0,False
51769,SIN,Swissport,2025-02-17,120,76.0,7.0,False
51770,YUL,dnata,2025-05-10,120,57.0,6.0,False
51771,YUL,Menzies,2025-08-30,120,60.0,-0.0,False
51772,YUL,WFS,2025-09-26,120,75.0,9.0,False
51773,LHR,Swissport,2025-09-17,60,59.0,10.0,False
51774,FRA,dnata,2025-03-08,90,74.0,4.0,False
51775,NRT,WFS,2025-01-16,60,59.0,16.0,False
51776,YUL,WFS,2025-08-26,45,72.0,3.0,False
51777,FRA,dnata,2025-09-20,120,69.0,9.0,False
51778,SIN,Menzies Aviation,2025-09-05,90,47.0,15.0,False
51779,DXB,Menzies,2025-04-01,90,53.0,23.0,False
51780, LHR,Swissport,2025-02-25,60,72.0,6.0,False
51781,DXB,Swissport,2025-07-20,90,52.0,17.0,False
51782,FRA,dnata,2025-12-05,45,65.0,4.0,False
51783,SIN,WFS,2025-10-17,45,70.0,8.0,False
51784,DXB,dnata,2025-06-29,45,66.0,23.0,False
51785,NRT,dnata,2025-10-26,120,61.0,11.0,False
51786,SIN,Menzies,2025-12-27,60,77.0,12.0,False
51787,DXB,Menzies Aviation,2025-10-18,60,94.0,16.0,False
51788,FRA,WFS,2025-04-18,90,68.0,19.0,False
51789,NRT,dnata,2025-09-12,60,84.0,13.0,False
51790,FRA,Swissport,2025-02-16,90,85.0,-2.0,False
51791,NRT,Menzies Aviation,2025-10-29,90,101.0,20.0,False
51792,DXB,dnata,2025-12-12,60,63.0,20.0,True
51793,DXB,Menzies,2025-05-28,60,68.0,20.0,False
51794,yul,dnata,2025-06-09,90,74.0,17.0,True
51795,SIN,dnata,2025-02-02,120,64.0,20.0,False
51796,SIN,WFS,2025-09-06,90,40.0,12.0,False
51797,YUL,Menzies Aviation,2025-11-18,60,81.0,15.0,False
51798,FRA,Menzies Aviation,2025-06-23,90,72.0,5.0,False
51799,DXB,Swissport,2025-07-08,60,39.0,15.0,False
51800,NRT,Menzies Aviation,2025-01-08,60,82.0,18.0,False
51801,DXB,Swissport,2025-11-18,45,90.0,10.0,False
51802,NRT,Menzies,2025-11-15,120,52.0,13.0,False
51803,JFK,Menzies Aviation,2025-01-13,90,70.0,20.0,False
51804,SIN,WFS,2025-11-23,120,52.0,23.0,False
51805,SIN,dnata,2025-01-21,60,73.0,23.0,False
51806,YUL,Menzies,2025-07-07,45,57.0,6.0,False
51807,FRA,Swissport,2025-03-06,90,71.0,17.0,False
51808,DXB,Swissport,2025-02-01,90,67.0,14.0,False
51809,DXB,dnata,2025-11-24,90,48.0,15.0,False
51810,NRT,Menzies,2025-09-16,90,40.0,5.0,False
51811,FRA,dnata,2025-09-20,120,35.0,21.0,False
51812,FRA,WFS,2025-11-11,60,44.0,19.0,False
51813,LHR,Menzies Aviation,2025-01-13,45,44.0,14.0,False
51814,FRA,Menzies,2025-02-14,45,83.0,19.0,False
51815,JFK,dnata,2025-06-12,120,87.0,23.0,False
51816,LHR,WFS,2025-01-18,120,74.0,27.0,False
51817,DXB,Menzies Aviation,2025-02-22,60,91.0,5.0,False
51818,JFK,WFS,2025-10-13,45,87.0,5.0,False
51819,YUL,dnata,2025-02-23,120,67.0,19.0,False
51820,yul,Swissport,2025-08-07,60,68.0,16.0,False
51821,YUL,Menzies,2025-03-19,90,54.0,16.0,False
51822,SIN,Menzies,2025-12-11,120,43.0,-1.0,False
51823,NRT,dnata,2025-02-27,60,43.0,15.0,False
51824,SIN,Swissport,2025-04-27,60,73.0,13.0,False
51825,SIN,WFS,2025-06-11,60,51.0,14.0,False
51826,JFK ,dnata,2025-02-17,90,57.0,16.0,False
51827,DXB,dnata,2025-01-06,120,73.0,-1.0,False
51828,JFK,WFS,2025-07-21,90,101.0,16.0,False
51829,FRA,WFS,2025-01-01,90,82.0,7.0,False
51830,NRT,Menzies Aviation,2025-12-24,45,52.0,12.0,False
51831,FRA,Menzies,2025-02-11,45,76.0,18.0,False
51832,NRT,Swissport,2025-07-19,120,71.0,18.0,False
51833,DXB,WFS,2025-07-30,45,72.0,27.0,False
51834,LHR,dnata,2025-12-15,120,90.0,2.0,False
51835,JFK,Menzies Aviation,2025-08-25,60,58.0,13.0,False
51836,DXB,Swissport,2025-01-07,120,75.0,8.0,False
51837,SIN,Menzies,2025-03-13,120,36.0,13.0,False
51838,FRA,dnata,2025-06-28,60,42.0,23.0,False
51839,LHR,WFS,2025-07-31,60,76.0,11.0,False
51840,DXB,WFS,2025-05-25,60,86.0,12.0,False
51841,DXB,dnata,2025-04-09,120,63.0,21.0,False
51842,LHR,Menzies,2025-03-09,120,56.0,15.0,False
51843,DXB,Menzies,2025-09-18,45,56.0,13.0,False
51844,JFK ,Menzies Aviation,2025-12-02,45,61.0,18.0,False
51845,SIN,Menzies,2025-06-17,90,68.0,3.0,False
51846,YUL,Menzies,2025-06-25,60,69.0,4.0,False
51847,SIN,Swissport,2025-11-07,120,49.0,17.0,False
51848,NRT,Swissport,2025-11-14,60,61.0,25.0,False
51849,LHR,Menzies Aviation,2025-01-13,120,55.0,14.0,False
51850,LHR,dnata,2025-01-07,60,73.0,-3.0,False
51851,FRA,dnata,2025-12-31,45,42.0,33.0,False
51852,JFK,Menzies Aviation,2025-08-30,60,32.0,13.0,False
51853, LHR,Swissport,2025-12-26,120,47.0,18.0,False
51854,NRT,Menzies Aviation,2025-08-22,90,73.0,10.0,False
51855,NRT,Swissport,2025-04-01,45,82.0,7.0,False
51856,FRA,dnata,2025-06-17,90,66.0,20.0,False
51857,JFK,Menzies Aviation,2025-01-03,60,62.0,8.0,False
51858,SIN,dnata,2025-05-12,120,73.0,9.0,False
51859,FRA,Menzies,2025-01-19,120,65.0,21.0,False
51860,SIN,Swissport,2025-08-11,60,71.0,28.0,False
51861,JFK,Menzies Aviation,2025-09-06,60,73.0,17.0,False
51862,YUL,WFS,2025-12-01,120,62.0,16.0,False
51863,SIN,Menzies Aviation,2025-10-04,45,47.0,3.0,False
51864,NRT,WFS,2025-03-18,90,,25.0,False
51865,YUL,Swissport,2025-06-22,60,56.0,26.0,False
51866,FRA,Swissport,2025-12-23,60,64.0,17.0,False
51867,JFK,Menzies,2025-05-06,120,67.0,32.0,False
51868,LHR,dnata,2025-09-26,90,72.0,10.0,False
51869,NRT,Menzies,2025-10-08,45,68.0,8.0,False
51870,FRA,dnata,2025-06-15,120,57.0,10.0,False
51871,SIN,Menzies Aviation,2025-07-02,90,65.0,9.0,False
51872,LHR,Menzies Aviation,2025-06-29,45,71.0,14.0,False
51873,JFK,Swissport,2025-09-19,90,68.0,29.0,False
51874,NRT,Menzies Aviation,2025-03-11,90,54.0,16.0,False
51875,SIN,Swissport,2025-08-14,120,65.0,-1.0,False
51876,SIN,Menzies Aviation,2025-02-06,120,75.0,19.0,True
51877,LHR,Swissport,2025-08-16,120,36.0,0.0,False
51878,DXB,WFS,2025-04-23,120,74.0,23.0,False
51879,SIN,WFS,2025-06-19,45,43.0,21.0,False
51880,NRT,WFS,2025-07-02,90,39.0,18.0,False
51881,SIN,Swissport,2025-12-31,90,64.0,12.0,False
51882,NRT,Menzies Aviation,2025-01-05,90,53.0,13.0,False
51883,DXB,Swissport,2025-01-23,45,57.0,18.0,False
51884,JFK,Swissport,2025-10-28,60,65.0,15.0,False
51885,YUL,Menzies,2025-12-17,120,52.0,15.0,False
51886,DXB,WFS,2025-05-01,120,53.0,5.0,False
51887,NRT,Menzies,2025-11-09,60,51.0,14.0,False
51888,DXB,WFS,2025-08-08,60,93.0,1.0,False
51889,NRT,Menzies,2025-05-23,60,74.0,1.0,False
51890,SIN,WFS,2025-10-20,45,52.0,21.0,False
51891,SIN,Menzies Aviation,2025-06-12,120,93.0,25.0,False
51892,JFK,WFS,2025-01-02,60,47.0,19.0,False
51893,LHR,Swissport,2025-09-22,120,78.0,8.0,False
51894,LHR,Menzies Aviation,2025-07-15,60,67.0,10.0,False
51895,NRT,WFS,2025-11-21,60,67.0,2.0,False
51896,SIN,Swissport,2025-07-16,90,52.0,24.0,False
51897,JFK,Menzies Aviation,2025-10-02,120,62.0,16.0,False
51898,FRA,Swissport,2025-10-19,45,43.0,10.0,False
51899,SIN,Menzies Aviation,2025-01-27,45,42.0,19.0,False
51900,DXB,Menzies Aviation,2025-03-21,120,55.0,15.0,False
51901,LHR,WFS,2025-12-02,120,70.0,6.0,False
51902,SIN,Menzies,2025-01-25,60,52.0,25.0,False
51903,JFK,WFS,2025-09-12,45,62.0,11.0,False
51904,JFK,Swissport,2025-01-18,90,60.0,18.0,False
51905,SIN,WFS,2025-06-03,60,65.0,16.0,False
51906,LHR,Menzies Aviation,2025-02-06,120,57.0,-8.0,False
51907,LHR,WFS,2025-10-07,90,75.0,13.0,False
51908,YUL,Swissport,2025-04-30,120,58.0,7.0,False
51909,JFK ,WFS,2025-09-14,60,73.0,16.0,False
51910,FRA,Menzies,2025-06-19,120,71.0,18.0,False
51911,LHR,Swissport,2025-09-12,120,87.0,12.0,False
51912,FRA,Menzies,2025-03-29,45,51.0,18.0,False
51913,SIN,WFS,2025-05-29,60,60.0,-2.0,False
51914,NRT,dnata,2025-05-25,60,68.0,10.0,False
51915,SIN,Menzies,2025-12-01,45,57.0,32.0,False
51916,LHR,Menzies,2025-11-02,60,85.0,9.0,False
51917,JFK,Menzies,2025-09-04,60,93.0,9.0,False
51918, LHR,Menzies,2025-02-08,90,69.0,13.0,False
51919,LHR,Swissport,2025-07-09,45,72.0,18.0,False
51920,FRA,Swissport,2025-07-10,60,54.0,17.0,False
51921,DXB,WFS,2025-07-23,90,72.0,13.0,False
51922,LHR,dnata,2025-02-17,90,60.0,30.0,False
51923,JFK,Menzies,2025-01-01,90,82.0,22.0,False
51924,YUL,Menzies,2025-06-20,90,51.0,10.0,False
51925,FRA,WFS,2025-09-18,90,67.0,20.0,False
51926,DXB,Swissport,2025-08-20,45,64.0,11.0,False
51927,NRT,Menzies,2025-11-29,45,53.0,19.0,False
51928,YUL,WFS,2025-03-14,60,57.0,10.0,False
51929,FRA,dnata,2025-06-22,45,77.0,6.0,True
51930,YUL,Swissport,2025-02-26,60,64.0,15.0,False
51931,JFK,Menzies Aviation,2025-09-30,45,66.0,28.0,False
51932,JFK,Menzies,2025-05-27,45,78.0,2.0,False
51933,DXB,WFS,2025-02-22,120,66.0,8.0,False
51934,JFK,Swissport,2025-04-06,90,64.0,18.0,False
51935, LHR,dnata,2025-04-09,45,50.0,16.0,False
51936,LHR,Swissport,2025-11-03,60,71.0,8.0,False
51937,SIN,dnata,2025-02-13,45,41.0,19.0,False
51938,LHR,WFS,2025-11-08,60,65.0,4.0,False
51939,FRA,Menzies,2025-08-24,60,73.0,-3.0,False
51940,yul,Menzies,2025-10-21,90,74.0,6.0,False
51941,SIN,dnata,2025-02-12,120,62.0,3.0,False
51942,JFK,dnata,2025-03-11,60,42.0,11.0,False
51943,YUL,WFS,2025-10-01,60,62.0,10.0,False
51944,SIN,Menzies Aviation,2025-03-15,90,63.0,29.0,False
51945,DXB,Swissport,2025-07-18,60,76.0,32.0,False
51946,DXB,Menzies,2025-01-02,90,50.0,7.0,False
51947,NRT,dnata,2025-10-17,60,70.0,32.0,False
51948,NRT,Menzies Aviation,2025-09-05,45,77.0,14.0,False
51949,FRA,dnata,2025-08-05,60,76.0,21.0,False
51950, LHR,Swissport,2025-11-21,90,80.0,13.0,False
51951,NRT,Menzies Aviation,2025-10-10,120,73.0,24.0,False
51952,NRT,WFS,2025-02-16,120,57.0,11.0,False
51953,SIN,Menzies Aviation,2025-11-27,120,98.0,28.0,False
51954,NRT,Menzies,2025-01-29,60,70.0,22.0,False
51955,SIN,Menzies,2025-12-22,60,44.0,9.0,False
51956,FRA,dnata,2025-02-18,45,64.0,-5.0,False
51957,SIN,Swissport,2025-03-27,90,64.0,9.0,False
51958,SIN,Swissport,2025-10-11,60,69.0,16.0,False
51959,FRA,Menzies Aviation,2025-06-03,60,77.0,6.0,False
51960,JFK ,dnata,2025-07-29,45,66.0,36.0,False
51961,YUL,Menzies,2025-10-02,90,69.0,31.0,False
51962,JFK,Menzies,2025-03-19,60,67.0,21.0,False
51963,NRT,Menzies,2025-08-02,45,61.0,13.0,False
51964, LHR,WFS,2025-10-07,120,70.0,7.0,False
51965,LHR,WFS,2025-06-16,90,58.0,13.0,False
51966,DXB,Swissport,2025-08-14,60,66.0,21.0,False
51967,DXB,Swissport,2025-05-06,60,79.0,16.0,False
51968, LHR,WFS,2025-10-15,45,56.0,10.0,False
51969,FRA,Menzies Aviation,2025-12-29,45,87.0,19.0,False
51970,JFK,Menzies Aviation,2025-10-26,45,69.0,23.0,False
51971,JFK ,dnata,2025-03-17,60,58.0,16.0,False
51972,YUL,Swissport,2025-07-04,90,58.0,16.0,False
51973,YUL,dnata,2025-08-25,45,56.0,6.0,False
51974,YUL,Menzies,2025-07-25,120,82.0,13.0,False
51975,FRA,Swissport,2025-10-20,120,63.0,18.0,False
51976,SIN,Swissport,2025-08-31,60,51.0,5.0,False
51977, LHR,WFS,2025-04-24,60,62.0,16.0,False
51978,YUL,dnata,2025-08-25,90,57.0,15.0,False
51979,YUL,Menzies Aviation,2025-02-06,60,87.0,15.0,False
51980,SIN,dnata,2025-06-16,45,60.0,3.0,False
51981,SIN,WFS,2025-02-27,45,76.0,10.0,False
51982,JFK ,dnata,2025-01-12,45,63.0,25.0,False
51983,SIN,Menzies,2025-07-05,120,53.0,23.0,False
51984,SIN,Swissport,2025-09-18,120,73.0,15.0,False
51985,LHR,dnata,2025-05-30,120,97.0,16.0,False
51986,LHR,Menzies,2025-02-21,60,44.0,27.0,False
51987,JFK,dnata,2025-07-04,60,108.0,-4.0,False
51988,FRA,WFS,2025-07-16,90,59.0,23.0,False
51989,NRT,dnata,2025-11-18,120,73.0,-5.0,False
51990,SIN,dnata,2025-05-01,90,70.0,15.0,False
51991,JFK ,dnata,2025-12-31,60,66.0,9.0,False
51992, LHR,Swissport,2025-01-25,90,70.0,8.0,False
51993,FRA,Menzies,2025-10-06,90,76.0,16.0,False
51994,NRT,Swissport,2025-01-22,60,66.0,18.0,False
51995,YUL,dnata,2025-03-05,45,60.0,13.0,False
51996,LHR,Menzies Aviation,2025-02-08,45,69.0,8.0,False
51997,FRA,Menzies,2025-03-13,120,59.0,23.0,False
51998,YUL,Swissport,2025-01-02,60,60.0,11.0,False
51999,DXB,Swissport,2025-06-13,60,77.0,14.0,False
52000,YUL,dnata,2025-03-09,120,50.0,3.0,True
52001,DXB,Swissport,2025-01-31,120,61.0,7.0,False
52002,YUL,Menzies,2025-12-15,45,72.0,12.0,False
52003,YUL,Menzies,2025-01-12,60,65.0,25.0,False
52004,DXB,Swissport,2025-08-20,90,73.0,12.0,False
52005,YUL,Menzies Aviation,2025-02-07,120,46.0,6.0,False
52006,DXB,Menzies,2025-06-22,45,73.0,-1.0,False
52007,NRT,Menzies Aviation,2025-06-21,90,60.0,5.0,False
52008,YUL,WFS,2025-06-24,45,45.0,14.0,False
52009,DXB,Menzies,2025-12-30,60,90.0,21.0,False
52010,NRT,WFS,2025-10-17,120,67.0,6.0,False
52011,NRT,Menzies Aviation,2025-08-08,45,72.0,15.0,False
52012,LHR,Menzies,2025-10-14,120,50.0,16.0,False
52013,FRA,Menzies Aviation,2025-06-16,90,71.0,12.0,True
52014, LHR,Menzies Aviation,2025-01-30,60,88.0,26.0,False
52015,NRT,Swissport,2025-03-20,45,40.0,27.0,False
52016,LHR,dnata,2025-07-14,90,67.0,11.0,False
52017,FRA,dnata,2025-04-06,120,71.0,16.0,False
52018,JFK,Menzies,2025-01-18,90,72.0,8.0,False
52019,YUL,dnata,2025-07-24,60,64.0,4.0,False
52020, LHR,Menzies Aviation,2025-10-07,60,88.0,8.0,False
52021,LHR,Menzies Aviation,2025-06-06,90,62.0,16.0,False
52022,LHR,Menzies Aviation,2025-02-08,90,70.0,13.0,False
52023,NRT,Menzies,2025-11-25,90,40.0,22.0,False
52024,SIN,dnata,2025-03-07,45,63.0,19.0,False
52025,YUL,Menzies,2025-05-15,120,77.0,2.0,False
52026,YUL,Menzies Aviation,2025-11-25,60,75.0,8.0,False
52027,JFK,WFS,2025-05-08,60,63.0,11.0,False
52028,LHR,dnata,2025-09-12,120,90.0,9.0,False
52029,JFK ,WFS,2025-05-26,45,53.0,5.0,False
52030,LHR,WFS,2025-07-25,120,50.0,11.0,False
52031,JFK,Swissport,2025-03-15,90,65.0,19.0,False
52032,YUL,Menzies,2025-06-13,45,67.0,-6.0,False
52033,DXB,Menzies Aviation,2025-10-06,45,63.0,18.0,False
52034,DXB,Menzies,2025-04-11,90,82.0,25.0,False
52035,FRA,dnata,2025-03-31,45,65.0,12.0,False
52036,LHR,WFS,2025-09-05,90,66.0,8.0,False
52037,JFK,Menzies,2025-09-28,90,72.0,14.0,False
52038,DXB,Menzies Aviation,2025-06-04,90,870.0,11.0,False
52039, LHR,Swissport,2025-09-22,45,84.0,7.0,False
52040,JFK,WFS,2025-03-25,45,66.0,16.0,False
52041,SIN,Menzies,2025-05-15,120,50.0,14.0,False
52042,FRA,Menzies,2025-05-22,90,80.0,6.0,False
52043,DXB,WFS,2025-02-20,90,76.0,11.0,False
52044,JFK ,Menzies,2025-04-22,120,62.0,8.0,False
52045,SIN,Menzies Aviation,2025-03-26,60,54.0,-11.0,False
52046,DXB,Swissport,2025-04-01,90,63.0,17.0,False
52047,FRA,Menzies,2025-08-25,45,80.0,17.0,False
52048,yul,Swissport,2025-07-17,60,70.0,15.0,False
52049,LHR,Menzies Aviation,2025-07-23,90,58.0,30.0,False
52050,FRA,Menzies Aviation,2025-09-15,60,59.0,15.0,False
52051,SIN,Menzies Aviation,2025-03-19,45,85.0,12.0,False
52052, LHR,dnata,2025-07-23,45,45.0,4.0,False
52053,DXB,dnata,2025-08-12,60,63.0,16.0,False
52054,SIN,dnata,2025-03-02,45,73.0,6.0,False
52055,LHR,Swissport,2025-03-30,90,69.0,13.0,False
52056,NRT,Menzies Aviation,2025-11-17,90,64.0,4.0,False
52057,YUL,WFS,2025-09-15,60,52.0,20.0,False
52058,LHR,Menzies Aviation,2025-09-12,120,27.0,25.0,False
52059,LHR,dnata,2025-03-03,90,66.0,18.0,False
52060,DXB,WFS,2025-05-24,120,74.0,18.0,False
52061,FRA,Swissport,2025-06-18,60,75.0,16.0,False
52062,LHR,Menzies,2025-12-19,60,62.0,13.0,False
52063,DXB,WFS,2025-06-01,45,88.0,14.0,True
52064,yul,Swissport,2025-04-06,90,45.0,26.0,True
52065,NRT,WFS,2025-02-06,120,64.0,13.0,False
52066,JFK,WFS,2025-01-06,60,69.0,20.0,False
52067,DXB,Menzies,2025-01-13,60,76.0,22.0,False
52068,JFK,dnata,2025-10-02,90,61.0,22.0,False
52069,DXB,Swissport,2025-02-28,45,61.0,23.0,False
52070,FRA,WFS,2025-02-08,90,63.0,11.0,False
52071,JFK,WFS,2025-05-12,45,85.0,12.0,False
52072,DXB,Menzies,2025-09-14,90,72.0,10.0,False
52073,JFK,Swissport,2025-01-12,60,75.0,28.0,False
52074,YUL,Swissport,2025-05-02,60,52.0,33.0,False
52075,JFK,Menzies Aviation,2025-12-12,120,67.0,12.0,False
52076,SIN,Menzies,2025-06-25,60,79.0,26.0,False
52077,YUL,Swissport,2025-11-27,45,60.0,26.0,False
52078,JFK,Menzies Aviation,2025-08-03,120,69.0,8.0,False
52079,LHR,WFS,2025-07-31,45,23.0,23.0,False
52080,DXB,dnata,2025-05-25,45,78.0,23.0,False
52081,DXB,Menzies Aviation,2025-03-10,45,,12.0,False
52082,JFK,Menzies Aviation,2025-07-30,120,68.0,17.0,False
52083,NRT,Menzies,2025-08-26,90,66.0,20.0,False
52084,NRT,Swissport,2025-09-26,120,64.0,11.0,True
52085,DXB,WFS,2025-05-23,120,58.0,18.0,False
52086,SIN,Menzies,2025-06-19,45,50.0,7.0,True
52087,DXB,Swissport,2025-12-07,120,55.0,17.0,False
52088,FRA,Menzies Aviation,2025-02-17,120,92.0,15.0,False
52089,YUL,WFS,2025-07-23,60,56.0,18.0,False
52090,NRT,Swissport,2025-05-24,60,64.0,2.0,False
52091,JFK,dnata,2025-05-21,45,63.0,10.0,False
52092,SIN,dnata,2025-05-04,120,46.0,5.0,False
52093,SIN,dnata,2025-05-19,45,75.0,21.0,False
52094,DXB,WFS,2025-01-25,60,69.0,24.0,False
52095,JFK,Menzies Aviation,2025-01-26,120,84.0,10.0,False
52096,LHR,WFS,2025-02-27,120,61.0,20.0,False
52097,JFK,Menzies Aviation,2025-09-28,90,62.0,27.0,False
52098,DXB,Menzies,2025-01-10,60,50.0,16.0,False
52099,SIN,dnata,2025-09-16,120,42.0,19.0,False
52100,DXB,dnata,2025-01-01,45,48.0,15.0,False
52101,JFK,Menzies,2025-07-30,45,75.0,12.0,False
52102,NRT,dnata,2025-09-28,45,77.0,31.0,False
52103,DXB,Swissport,2025-02-18,45,41.0,7.0,False
52104,DXB,Swissport,2025-10-23,120,46.0,-3.0,False
52105,DXB,Swissport,2025-08-30,90,51.0,14.0,False
52106,NRT,WFS,2025-04-02,120,55.0,12.0,False
52107,YUL,dnata,2025-03-14,90,69.0,19.0,False
52108,LHR,WFS,2025-07-25,45,68.0,20.0,False
52109,DXB,Menzies,2025-11-03,90,64.0,16.0,False
52110,YUL,WFS,2025-09-25,60,72.0,-0.0,False
52111,JFK,dnata,2025-05-02,45,82.0,5.0,False
52112,SIN,WFS,2025-03-10,60,47.0,23.0,False
52113,yul,dnata,2025-10-15,45,58.0,22.0,False
52114,NRT,Swissport,2025-11-19,90,44.0,14.0,False
52115,SIN,Menzies Aviation,2025-04-03,45,67.0,13.0,False
52116,yul,Swissport,2025-02-17,45,51.0,8.0,False
52117,SIN,WFS,2025-02-23,60,48.0,0.0,False
52118,DXB,Menzies,2025-05-17,90,67.0,14.0,False
52119,YUL,WFS,2025-04-25,120,48.0,6.0,False
52120,JFK,WFS,2025-08-13,120,79.0,29.0,False
52121,NRT,Menzies Aviation,2025-02-11,45,72.0,3.0,False
52122,JFK,Menzies Aviation,2025-07-12,60,48.0,24.0,False
52123,FRA,Swissport,2025-03-11,90,88.0,3.0,False
52124,LHR,dnata,2025-08-26,60,68.0,23.0,False
52125,LHR,Swissport,2025-09-21,45,65.0,11.0,False
52126,NRT,Menzies Aviation,2025-05-22,90,45.0,21.0,True
52127, LHR,WFS,2025-10-23,90,67.0,4.0,False
52128,SIN,dnata,2025-05-02,60,,29.0,False
52129,LHR,WFS,2025-05-24,90,73.0,17.0,False
52130,JFK,dnata,2025-12-22,60,77.0,15.0,False
52131,FRA,WFS,2025-07-18,90,50.0,20.0,False
52132,JFK ,Swissport,2025-09-25,90,34.0,3.0,False
52133,JFK,Swissport,2025-04-07,90,63.0,13.0,False
52134,NRT,Menzies Aviation,2025-08-26,45,80.0,14.0,False
52135,LHR,dnata,2025-07-11,90,68.0,-4.0,False
52136,JFK,Menzies Aviation,2025-03-16,60,46.0,8.0,False
52137,JFK,Menzies Aviation,2025-09-10,45,62.0,25.0,False
52138,SIN,Menzies,2025-10-21,45,71.0,13.0,False
52139,YUL,WFS,2025-06-04,60,69.0,13.0,True
52140,SIN,Menzies,2025-10-10,60,82.0,2.0,False
52141,NRT,Menzies,2025-03-12,60,50.0,15.0,False
52142,LHR,Swissport,2025-01-18,90,66.0,17.0,False
52143, LHR,dnata,2025-04-29,60,59.0,23.0,False
52144,FRA,dnata,2025-07-28,45,76.0,25.0,True
52145,SIN,Swissport,2025-10-25,90,61.0,10.0,False
52146,SIN,dnata,2025-01-18,120,56.0,15.0,False
52147,FRA,Menzies,2025-03-06,45,69.0,9.0,False
52148,LHR,Menzies Aviation,2025-09-12,90,83.0,17.0,False
52149,JFK,dnata,2025-01-10,120,72.0,21.0,False
52150,NRT,dnata,2025-12-06,90,34.0,19.0,False
